Urban,Type,CID,b2,b3,b4,b8,b11,hue,sat,val,VBI,NDBI,BU,IBI,BBI,IBUI,BAEI,MBI,BRBA,NBI,BSI,MultiBI
0,7,0,0.0415000,0.0850000,0.0598000,0.3420000,0.2454000,0.2632180,0.5117650,0.0850000,-0.7151310,-0.1644540,-0.5504130,0.960451195809000,0,-0.382409406251000,1.088983050850000,-0.1580490,0.4065260,0.0257210,-0.1663480,-0.1318340
0,7,0,0.0334000,0.0675000,0.0445000,0.3596000,0.2228000,0.2790810,0.5051850,0.0675000,-0.7642680,-0.2348900,-0.6418650,0.976123048430000,0,-0.491794492582000,1.186703410270000,-0.1904570,0.3752110,0.0146766,-0.2301270,-0.1900670
0,7,0,0.0746000,0.1122000,0.1104000,0.3768000,0.2904000,0.1746450,0.3351160,0.1122000,-0.4983410,-0.1294960,-0.4255280,0.882907553835000,0,-0.266415777089000,1.019374068550000,-0.1413560,0.5492540,0.0588917,-0.0991234,0.1275960
0,7,0,0.0520000,0.0845000,0.0825000,0.3572000,0.2492000,0.1769230,0.3846150,0.0845000,-0.6397470,-0.1781000,-0.5093480,0.869351986908000,0,-0.338885140077000,1.146239136950000,-0.1553680,0.5312300,0.0358686,-0.1422290,0.0056676
0,7,0,0.0443000,0.0836000,0.0592000,0.4184000,0.2541000,0.2701440,0.4700960,0.0836000,-0.6980290,-0.2443120,-0.6157920,1.101366398960000,0,-0.525750475586000,1.063665975720000,-0.2186900,0.4021740,0.0208275,-0.2314490,-0.1486620
0,7,0,0.0315000,0.0670000,0.0517000,0.4752000,0.2732000,0.2384980,0.5298510,0.0670000,-0.7754880,-0.2699090,-0.5886830,1.034013812770000,0,-0.386104259415000,1.033803644910000,-0.2645800,0.2385790,0.0235762,-0.2506050,0.0257042
0,8,0,0.0147000,0.0534000,0.0177000,0.0295000,0.0236000,0.3204130,0.7247190,0.0534000,-0.8627460,-0.1111110,-0.2985160,4.053168730620000,0,-0.766391441711000,4.125974025970000,-0.0063917,1.2377599,0.0085800,-0.3349440,-1.1559500
0,8,0,0.0243000,0.0700000,0.0360000,0.0425000,0.0165000,0.2906640,0.6528570,0.0700000,-0.8063240,-0.4406780,-0.3127260,3.824105931060000,0,-1.178000770180000,3.884393063580000,-0.0127605,2.8571401,0.0106729,-0.3636360,-1.1392300
0,9,0,0.0720000,0.1090000,0.1252000,0.3448000,0.3513000,0.1159150,0.4249200,0.1252000,-0.5448270,0.0093377,-0.3364140,0.375220288719000,1,-0.018786205653100,0.923745383446000,-0.0912021,0.5510560,0.0824984,0.0244007,0.1095820
0,9,0,0.0817000,0.1078000,0.1508000,0.2258000,0.2948000,0.0629522,0.4582230,0.1508000,-0.5047800,0.1325390,-0.0638021,-2.482420331150000,1,0.407690171302000,1.119721808250000,-0.0097256,0.5786650,0.1740410,0.1437370,0.3249460
0,9,0,0.0811000,0.1094000,0.1548000,0.2172000,0.3127000,0.0639982,0.4760980,0.1548000,-0.5092710,0.1802230,0.0013878,-21.504115868100001,1,0.544817444232000,1.077469793890000,0.0017966,0.5050570,0.2184450,0.1774340,0.3927810
0,7,0,0.0407000,0.0811000,0.0542000,0.3038000,0.2341000,0.2776400,0.4981500,0.0811000,-0.7199830,-0.1295780,-0.5423690,0.880980118155000,0,-0.338488944856000,1.123730964470000,-0.1344470,0.4041760,0.0239244,-0.1434940,-0.1685220
0,9,0,0.0772000,0.1066000,0.1440000,0.2160000,0.3026000,0.0733533,0.4638890,0.1440000,-0.5262290,0.1669880,-0.0250295,-12.206339506999999,1,0.503342954983000,1.085043988270000,-0.0046508,0.4928130,0.1948000,0.1612060,0.3789880
0,9,0,0.0691000,0.0984000,0.1434000,0.2068000,0.3008000,0.0657245,0.5181310,0.1434000,-0.5664600,0.1851850,0.0019926,-30.475750018999999,1,0.580182624724000,1.110721442890000,0.0005660,0.4768870,0.2085120,0.1854820,0.4263730
0,9,0,0.0585000,0.0814000,0.0998000,0.1780000,0.2261000,0.0924132,0.4138280,0.0998000,-0.6113920,0.1190300,-0.1099110,-2.256095723810000,1,0.381435459882000,1.300162601630000,-0.0180973,0.4955310,0.1129200,0.1136170,0.2382670
0,9,0,0.0888000,0.1248000,0.1498000,0.3100000,0.3854000,0.0983606,0.4072100,0.1498000,-0.4621280,0.1084270,-0.1552740,-1.820087459940000,1,0.298280107259000,0.881615052920000,-0.0453941,0.4479670,0.1615910,0.1035050,0.2996110
0,9,0,0.1066000,0.1490000,0.1898000,0.3268000,0.3900000,0.0849359,0.4383560,0.1898000,-0.3956920,0.0881696,-0.1178960,-1.631732760800000,1,0.274382930759000,0.908719851577000,-0.0361529,0.5476050,0.2013000,0.0985222,0.2679270
0,9,0,0.0932000,0.1284000,0.1578000,0.3078000,0.3917000,0.0908153,0.4093790,0.1578000,-0.4435620,0.1199430,-0.1351310,-2.225340655390000,1,0.325135105160000,0.880215343203000,-0.0384120,0.4620790,0.1750770,0.1149440,0.3166460
0,9,0,0.0670000,0.0932000,0.1298000,0.2032000,0.3002000,0.0695329,0.4838210,0.1298000,-0.5769380,0.1926900,-0.0247349,-14.122828823300001,1,0.564959766298000,1.092526690390000,-0.0036707,0.4522650,0.1833300,0.1839210,0.4206930
1,6,0,0.1232000,0.1608000,0.1830000,0.3328000,0.3544000,0.1047940,0.3267760,0.1830000,-0.2820380,0.0314319,-0.1935720,0.111692906039000,1,0.057850394551200,0.937500000000000,-0.0527472,0.6676400,0.1507220,0.0424830,0.1234010
0,9,0,0.1114000,0.1420000,0.1860000,0.2720000,0.4133000,0.0683646,0.4010750,0.1860000,-0.3663500,0.2061870,-0.0073860,-88.513716913400003,1,0.526910119553000,0.875202593193000,0.0033166,0.4821150,0.2638190,0.1828680,0.3735780
0,9,0,0.0698000,0.1030000,0.1228000,0.3082000,0.3640000,0.1044030,0.4315960,0.1228000,-0.5569950,0.0830110,-0.2296050,-0.634923716762000,1,0.231127032240000,0.905353319058000,-0.0632554,0.4222830,0.1158670,0.0841871,0.3061380
0,9,0,0.1040000,0.1412000,0.1794000,0.3168000,0.3479000,0.0822281,0.4202900,0.1794000,-0.4016910,0.0467880,-0.1463070,-0.745735840596000,1,0.200016631634000,0.980167654876000,-0.0449579,0.5843650,0.1738500,0.0703339,0.2571610
0,9,0,0.0906000,0.1222000,0.1562000,0.2632000,0.3780000,0.0802845,0.4199740,0.1562000,-0.4578030,0.1790390,-0.0616001,-8.231519851020000,1,0.468751191214000,0.912035185926000,-0.0128300,0.4551280,0.2036770,0.1618100,0.3765930
0,9,0,0.0856000,0.1208000,0.1310000,0.3360000,0.2876000,0.1292220,0.3465650,0.1310000,-0.4513830,-0.0776139,-0.3288440,0.657374702180000,1,-0.128286676297000,1.055337904020000,-0.0996825,0.6081710,0.0839804,-0.0436372,0.0963664
0,9,0,0.1032000,0.1434000,0.1800000,0.3284000,0.3755000,0.0872396,0.4266670,0.1800000,-0.4065930,0.0669129,-0.1363170,-1.409789640080000,1,0.245808969660000,0.925033725188000,-0.0455442,0.5273950,0.1870710,0.0814757,0.2919950
0,9,0,0.1004000,0.1406000,0.1722000,0.3204000,0.3502000,0.0933148,0.4169570,0.1722000,-0.4154360,0.0444378,-0.1674510,-0.497802688053000,1,0.169051847552000,0.962102689487000,-0.0502512,0.5753420,0.1608600,0.0624365,0.2953640
0,8,0,0.0109000,0.0253000,0.0118000,0.0389000,0.0421000,0.3229170,0.5691700,0.0253000,-0.9148820,0.0395062,-0.4391060,0.593333600831000,0,-0.168253011758000,4.626112759640000,-0.0109529,0.6210530,0.0057635,-0.0872142,-0.3550400
1,3,0,0.1374000,0.1620000,0.1484000,0.3420000,0.2715000,0.2588080,0.1518520,0.1620000,0.0323342,-0.1149140,-0.3243380,1.173896401160000,0,-0.294515215680000,1.034371395620000,-0.1006340,0.7292380,0.0883023,-0.0910272,0.0935221
1,2,0,0.0882000,0.1166000,0.1482000,0.3364000,0.2527000,0.0788889,0.4048580,0.1482000,-0.4640710,-0.1420810,-0.3246160,0.728875952383000,1,-0.179049916304000,1.213647441100000,-0.1026920,0.7515210,0.0868759,-0.0610142,0.2800910
1,3,0,0.1842000,0.2266000,0.2500000,0.3500000,0.3161000,0.1073960,0.2632000,0.2500000,-0.0257209,-0.0508933,-0.1604150,0.830487946324000,1,-0.125610708080000,1.013451262210000,-0.0474566,0.9746590,0.1832140,-0.0091888,0.1520560
1,3,0,0.1952000,0.2366000,0.2558000,0.3268000,0.3583000,0.1138610,0.2369040,0.2558000,0.0383519,0.0459787,-0.0525102,-1.929453452430000,1,0.123045084959000,0.934274668011000,-0.0160964,0.7568050,0.2645670,0.0430573,0.1763960
0,9,0,0.1238000,0.1468000,0.1740000,0.2940000,0.2626000,0.0763612,0.2885060,0.1740000,-0.2475770,-0.0564139,-0.2262520,0.603744567423000,1,-0.099191843357900,1.157791890570000,-0.0557673,0.8805670,0.1169470,-0.0047869,0.2146900
1,3,0,0.1950000,0.2270000,0.2496000,0.3396000,0.3127000,0.0976801,0.2187500,0.2496000,0.0658695,-0.0412387,-0.1239400,0.690392199718000,1,-0.060282860807500,1.018343524180000,-0.0413330,0.8895220,0.2062360,-0.0038090,0.1532070
1,3,0,0.1676000,0.1862000,0.2430000,0.3356000,0.3495000,0.0411140,0.3102880,0.2430000,-0.1216150,0.0202890,-0.1075280,-0.230800085621000,1,0.121042603485000,1.013627030050000,-0.0298447,0.8083830,0.2176570,0.0634479,0.2694100
0,7,0,0.1382000,0.1104000,0.1902000,0.2998000,0.3240000,0.9419380,0.4195580,0.1902000,-0.3761460,0.0387945,-0.1390040,-0.499591800063000,2,0.271317654137000,1.128453038670000,-0.0347116,0.7073260,0.1705960,0.1125050,0.3094810
0,9,0,0.0980000,0.1260000,0.1384000,0.3032000,0.2933000,0.1155120,0.2919080,0.1384000,-0.3567390,-0.0165968,-0.2806380,0.467595460770000,1,-0.051621304406500,1.045552110660000,-0.0698565,0.6679540,0.0945794,0.0029039,0.1012600
1,4,0,0.1512000,0.1952000,0.2236000,0.3094000,0.3105000,0.1012890,0.3237930,0.2236000,-0.1830360,0.0017745,-0.1249190,0.264324098081000,1,0.014550697218000,1.035396480130000,-0.0311803,0.8636540,0.1871040,0.0284009,0.1161490
1,3,0,0.1824000,0.1924000,0.2220000,0.3420000,0.3520000,0.0420875,0.1783780,0.2220000,0.1089510,0.0144092,-0.1201280,-0.385610765060000,1,0.096503996497400,0.958853783982000,-0.0423799,0.6858200,0.2101210,0.0357272,0.2260370
0,9,0,0.1324000,0.1918000,0.2274000,0.4212000,0.3449000,0.1042110,0.4177660,0.2274000,-0.2950650,-0.0995954,-0.2562280,0.859969641322000,1,-0.181486908509000,0.982671883734000,-0.0996268,0.8332720,0.1473350,-0.0343373,0.1072250
0,7,0,0.1096000,0.1030000,0.1408000,0.3252000,0.3613000,0.9708990,0.2684660,0.1408000,-0.3119390,0.0525856,-0.2244080,-0.435318386854000,2,0.216877131942000,0.949386172733000,-0.0663411,0.4815320,0.1265990,0.0794367,0.1108700
1,4,0,0.1010000,0.1316000,0.1288000,0.2552000,0.2786000,0.1819170,0.2325230,0.1316000,-0.2771670,0.0438366,-0.2062940,0.073896129542400,0,0.060460357919400,1.045343734760000,-0.0441343,0.5965720,0.1089650,0.0259381,0.0671168
0,7,0,0.0460000,0.0826000,0.0720000,0.2850000,0.2529000,0.2149360,0.4430990,0.0826000,-0.6857520,-0.0596765,-0.4603400,0.655656491433000,0,-0.189253351077000,1.108792846500000,-0.1033220,0.4948450,0.0367579,-0.0616606,-0.0166361
0,7,0,0.0320000,0.0700000,0.0390000,0.3512000,0.2126000,0.3026320,0.5428570,0.0700000,-0.7715620,-0.2458320,-0.6656930,1.041228086750000,0,-0.552745481316000,1.199575371550000,-0.1908590,0.3627910,0.0119376,-0.2520810,-0.2839420
0,7,0,0.0230000,0.0520000,0.0253000,0.5976000,0.2760000,0.3201150,0.5576920,0.0520000,-0.8294220,-0.3681320,-0.7795870,1.136030337230000,0,-0.721973150923000,0.991768292683000,-0.3895240,0.1931300,0.0055460,-0.3662850,-0.2430660
0,7,0,0.0370000,0.0806000,0.0604000,0.2974000,0.2393000,0.2438840,0.5409430,0.0806000,-0.7406450,-0.1082540,-0.5241080,0.808607670956000,0,-0.304173849651000,1.126602063140000,-0.1239210,0.4582700,0.0267677,-0.1155380,-0.1423740
0,7,0,0.0529000,0.0876000,0.0764000,0.3140000,0.2301000,0.2204610,0.3961190,0.0876000,-0.6378060,-0.1542000,-0.4820500,0.872857133912000,0,-0.307226387677000,1.184765502050000,-0.1305660,0.5117210,0.0363265,-0.1343030,-0.0357715
0,9,0,0.0681000,0.0938000,0.0951000,0.2518000,0.2926000,0.1586420,0.2839120,0.0951000,-0.4981690,0.0749449,-0.2380630,-0.658326940356000,1,0.212541041732000,1.022515527950000,-0.0556325,0.3965800,0.0905678,0.0574117,0.2219350
0,7,0,0.0518000,0.0795000,0.0664000,0.2964000,0.2541000,0.2454870,0.3484280,0.0795000,-0.6284420,-0.0768392,-0.4565990,0.637770780083000,0,-0.155720020043000,1.098321342930000,-0.1150600,0.3976050,0.0374116,-0.0795520,-0.0800958
0,7,0,0.0520000,0.0825000,0.0688000,0.4016000,0.2687000,0.2415300,0.3696970,0.0825000,-0.6351150,-0.1982690,-0.5453210,0.959709086913000,0,-0.367403065325000,1.050113895220000,-0.1932030,0.3841430,0.0306825,-0.1784320,-0.1447160
0,7,0,0.0493000,0.0917000,0.0722000,0.3992000,0.2853000,0.2433180,0.4623770,0.0917000,-0.6689990,-0.1663990,-0.5625080,0.980289427221000,0,-0.422750867261000,0.987267904509000,-0.1833780,0.4552330,0.0286847,-0.1572370,-0.1205660
0,7,0,0.0820000,0.1104000,0.1152000,0.3312000,0.2426000,0.1425700,0.2881940,0.1152000,-0.4288470,-0.1544090,-0.3883060,0.895879205202000,1,-0.260585755281000,1.176203966010000,-0.1186440,0.6357620,0.0630261,-0.1048290,0.0858119
0,7,0,0.0450000,0.0888000,0.0681000,0.3096000,0.2520000,0.2454340,0.4932430,0.0888000,-0.6948680,-0.1025640,-0.5075450,0.838179985996000,0,-0.309547494836000,1.080105633800000,-0.1249660,0.4846980,0.0309046,-0.1089770,-0.1566320
0,7,0,0.0474000,0.0920000,0.0702000,0.3608000,0.2480000,0.2481320,0.4847830,0.0920000,-0.6809890,-0.1852830,-0.5385230,1.023568227800000,0,-0.412182078365000,1.088823529410000,-0.1660780,0.4570310,0.0298856,-0.1745780,-0.1671260
0,7,0,0.0518000,0.1028000,0.0752000,0.3624000,0.2613000,0.2568630,0.4961090,0.1028000,-0.6567090,-0.1620970,-0.5253450,1.063171814230000,0,-0.418533477509000,1.030486130180000,-0.1598000,0.4777640,0.0326614,-0.1605340,-0.1915980
0,7,0,0.0646000,0.0956000,0.0915000,0.3648000,0.2792000,0.1887100,0.3242680,0.0956000,-0.5446190,-0.1329190,-0.4314910,0.792351691804000,0,-0.202855472226000,1.044557097120000,-0.1462030,0.4307910,0.0532747,-0.1079290,0.0136756
0,7,0,0.0434000,0.0886000,0.0558000,0.3464000,0.2409000,0.2876110,0.5101580,0.0886000,-0.7040540,-0.1796360,-0.5896060,1.046920612860000,0,-0.477623107395000,1.079817905920000,-0.1656830,0.4318890,0.0208122,-0.1890120,-0.2598550
0,9,0,0.0452000,0.0722000,0.0753000,0.2484000,0.2733000,0.1495020,0.3997340,0.0753000,-0.6829700,0.0477286,-0.3347600,0.005031053904200,1,0.132066270693000,1.086251808970000,-0.0688829,0.3975710,0.0574147,0.0418410,0.1121120
1,6,0,0.1370000,0.1550000,0.1562000,0.3292000,0.2826000,0.1562500,0.1229190,0.1562000,0.1192340,-0.0761687,-0.2724270,0.860563797386000,1,-0.160201994413000,1.042504570380000,-0.0836335,0.6948400,0.1066640,-0.0491874,0.0454542
0,7,0,0.0324000,0.0798000,0.0391000,0.4212000,0.2238000,0.3097750,0.5939850,0.0798000,-0.7631290,-0.3060470,-0.7109740,1.230953077830000,0,-0.714373170319000,1.116930171280000,-0.2465410,0.3620370,0.0100256,-0.3116900,-0.3430860
0,7,0,0.0312000,0.0562000,0.0384000,0.3196000,0.1969000,0.2853330,0.4448400,0.0562000,-0.7756670,-0.2375610,-0.6195970,0.867662795674000,0,-0.389420079779000,1.337020940340000,-0.1704510,0.3197340,0.0144300,-0.2299130,-0.1270050
0,7,0,0.0700000,0.0913000,0.0943000,0.3038000,0.2638000,0.1460910,0.2576880,0.0943000,-0.4641870,-0.0704722,-0.3813580,0.553641388873000,1,-0.100593938318000,1.110391439030000,-0.1018550,0.5026650,0.0582313,-0.0491237,0.0650863
0,9,0,0.0882000,0.1094000,0.1240000,0.2896000,0.2765000,0.0986964,0.2887100,0.1240000,-0.3990930,-0.0231408,-0.2618690,0.209846162841000,1,0.037770880343000,1.098730241000000,-0.0718478,0.5486730,0.0967680,0.0018762,0.2063710
0,7,0,0.0580000,0.0798000,0.0776000,0.3432000,0.3033000,0.1834860,0.2731830,0.0798000,-0.5478540,-0.0617169,-0.4604600,0.587157740080000,0,-0.139009354412000,0.985643435134000,-0.1301620,0.4105820,0.0427343,-0.0523697,-0.0034547
0,7,0,0.0497000,0.0886000,0.0776000,0.3090000,0.2598000,0.2137960,0.4390520,0.0886000,-0.6641730,-0.0864979,-0.4177710,0.651861493295000,0,-0.137095985039000,1.083811710680000,-0.1165230,0.4071350,0.0478659,-0.0819048,0.0425618
0,7,0,0.0522000,0.0900000,0.0714000,0.4208000,0.2545000,0.2486770,0.4200000,0.0900000,-0.6470590,-0.2462610,-0.5851120,1.116591700710000,0,-0.511067000351000,1.078084179970000,-0.2128050,0.4591640,0.0263847,-0.2209870,-0.1401070
0,7,0,0.0470000,0.0908000,0.0712000,0.3184000,0.2458000,0.2412480,0.4823790,0.0908000,-0.6831700,-0.1286780,-0.5031600,0.889064368343000,0,-0.328151811875000,1.102792632200000,-0.1320080,0.4883400,0.0326035,-0.1269620,-0.1473080
0,7,0,0.0638000,0.0964000,0.1018000,0.3888000,0.2987000,0.1429820,0.3732810,0.1018000,-0.5714410,-0.1310550,-0.4054580,0.707383339833000,1,-0.148481162270000,1.016957732220000,-0.1529940,0.4146640,0.0642796,-0.0956306,0.1256550
0,7,0,0.0501000,0.0926000,0.0836000,0.3936000,0.2989000,0.2019610,0.4589630,0.0926000,-0.6642270,-0.1367510,-0.4458270,0.809036477013000,0,-0.190933915051000,0.979821200511000,-0.1674180,0.3480430,0.0510181,-0.1193740,0.0475805
0,7,0,0.0918000,0.1128000,0.1260000,0.3504000,0.3067000,0.1023390,0.2714290,0.1260000,-0.3659240,-0.0665043,-0.3626870,0.624757959772000,1,-0.136859272269000,1.015494636470000,-0.1074400,0.6048970,0.0749024,-0.0340440,-0.0609475
0,7,0,0.0467000,0.0921000,0.0578000,0.3864000,0.2625000,0.2925840,0.4929420,0.0921000,-0.6851510,-0.1909390,-0.5994860,1.094619283460000,0,-0.500702277445000,1.009024252680000,-0.1898010,0.4036310,0.0214207,-0.1980470,-0.2170270
0,9,0,0.0766000,0.1154000,0.1202000,0.4016000,0.2807000,0.1483180,0.3627290,0.1202000,-0.5022040,-0.1771950,-0.4573150,0.988808403396000,1,-0.371118145928000,1.060843221410000,-0.1589310,0.6589910,0.0545928,-0.1264840,0.0331625
0,7,0,0.0334000,0.0788000,0.0632000,0.3676000,0.2501000,0.2239350,0.5761420,0.0788000,-0.7593680,-0.1902220,-0.5562990,0.928097946768000,0,-0.375723740264000,1.104287017330000,-0.1752440,0.4069540,0.0267001,-0.1752010,-0.0648110
0,9,0,0.0844000,0.1094000,0.1310000,0.3184000,0.2575000,0.0894134,0.3557250,0.1310000,-0.4617090,-0.1057480,-0.3344090,0.648006486495000,1,-0.144247875046000,1.174707004630000,-0.0956940,0.6883870,0.0782955,-0.0481441,0.2077000
1,2,0,0.1001000,0.1424000,0.1960000,0.2998000,0.3258000,0.0735141,0.4892860,0.1960000,-0.4279760,0.0415601,-0.1484850,-0.146461759462000,1,0.147745144021000,1.059376334900000,-0.0316739,0.7793240,0.1644230,0.0825726,0.1080200
0,9,0,0.0952000,0.1188000,0.1692000,0.2480000,0.4197000,0.0531531,0.4373520,0.1692000,-0.4420930,0.2571510,-0.0151346,-6.630126108030000,1,0.588512888569000,0.871309192201000,0.0113625,0.4954610,0.2329910,0.2323950,0.3813900
0,9,0,0.0618000,0.0927000,0.1244000,0.2784000,0.3504000,0.0822684,0.5032150,0.1244000,-0.6035790,0.1145040,-0.2207410,-0.467072622055000,1,0.266554451479000,0.957797336944000,-0.0450303,0.5030330,0.1105030,0.1225910,0.2420320
0,7,0,0.0727000,0.0927000,0.1060000,0.2532000,0.2476000,0.1001000,0.3141510,0.1060000,-0.4954190,-0.0111821,-0.2556940,0.012388858366400,1,0.096615367666500,1.193064942700000,-0.0624005,0.5133170,0.0864494,0.0110079,0.1819490
1,6,0,0.1438000,0.1692000,0.1844000,0.3528000,0.2984000,0.1042690,0.2201740,0.1844000,-0.0884228,-0.0835381,-0.2587860,0.851394327545000,1,-0.171331330160000,1.035928143710000,-0.0831054,0.7907380,0.1218880,-0.0390127,0.0633747
1,6,0,0.1470000,0.1902000,0.2398000,0.3188000,0.3648000,0.0775862,0.3869890,0.2398000,-0.2348300,0.0672908,-0.0484586,-2.566637121620000,1,0.247162013755000,0.972612612613000,-0.0153286,0.6880920,0.2621400,0.0858477,0.2172540
1,3,0,0.1792000,0.2032000,0.1938000,0.4016000,0.2762000,0.2319440,0.1181100,0.2032000,0.2648210,-0.1850100,-0.3465260,1.475993309620000,0,-0.476322750322000,1.030037546930000,-0.1236290,0.9887750,0.0945837,-0.1254190,-0.0461410
0,9,0,0.0924000,0.1324000,0.1540000,0.3252000,0.3838000,0.1082250,0.4000000,0.1540000,-0.4440430,0.0826516,-0.1931880,-0.588486292613000,1,0.195651708665000,0.879504068191000,-0.0540554,0.5019560,0.1452870,0.0805706,0.2165940
0,9,0,0.0616000,0.0951000,0.0924000,0.3768000,0.2747000,0.1800990,0.3522610,0.0951000,-0.5748400,-0.1567150,-0.4581460,0.863292482566000,0,-0.264641892030000,1.061114115740000,-0.1567360,0.4657260,0.0486522,-0.1249110,0.0281232
0,7,0,0.0366000,0.0698000,0.0547000,0.3848000,0.2481000,0.2424700,0.4756450,0.0698000,-0.7440620,-0.2159900,-0.5981700,0.926797042516000,0,-0.411425675681000,1.115759672850000,-0.1956080,0.3703450,0.0209958,-0.2004230,0.0148373
0,7,0,0.0658000,0.0982000,0.0976000,0.3352000,0.3397000,0.1697530,0.3299390,0.0982000,-0.5412700,0.0066676,-0.3627680,0.351534309214000,0,-0.007132872960130,0.907969856132000,-0.1025300,0.4160270,0.0683084,0.0044791,0.1289110
0,7,0,0.0540000,0.0844000,0.0778000,0.3312000,0.3135000,0.2028510,0.3601900,0.0844000,-0.6203240,-0.0274546,-0.4321020,0.512696307263000,0,-0.087023878293000,0.949484795175000,-0.1180670,0.3870650,0.0472156,-0.0301153,0.1339490
0,7,0,0.0318000,0.0594000,0.0508000,0.3576000,0.2268000,0.2185990,0.4646460,0.0594000,-0.7733030,-0.2238190,-0.5693080,0.816428893189000,0,-0.309090242076000,1.225716282320000,-0.1831810,0.3217230,0.0224310,-0.2006910,0.0152832
0,7,0,0.0464000,0.0778000,0.0664000,0.3580000,0.3010000,0.2271760,0.4035990,0.0778000,-0.6767750,-0.0864947,-0.4890540,0.667504321668000,0,-0.174963197793000,0.967265047518000,-0.1491280,0.3377420,0.0364644,-0.0851594,0.0477663
0,9,0,0.0603000,0.0914000,0.0957000,0.3264000,0.3103000,0.1464220,0.3699060,0.0957000,-0.5889230,-0.0252866,-0.3674870,0.379133936187000,1,-0.018772273437400,0.985063480209000,-0.1049170,0.4293410,0.0653540,-0.0143239,0.2186550
0,9,0,0.0617000,0.0994000,0.1146000,0.3038000,0.3524000,0.1187780,0.4616060,0.1146000,-0.6022250,0.0740628,-0.2793680,-0.081653455727200,1,0.144428642382000,0.917662682603000,-0.0673448,0.4671830,0.0925325,0.0733165,0.1741500
0,9,0,0.0930000,0.1224000,0.1572000,0.2734000,0.3574000,0.0763240,0.4083970,0.1572000,-0.4441270,0.1331640,-0.1148300,-1.723950849120000,1,0.342685489035000,0.952897040434000,-0.0235587,0.5305430,0.1703670,0.1304920,0.3645980
0,8,0,0.0235000,0.0430000,0.0352000,0.0470000,0.0372000,0.2333330,0.4534880,0.0430000,-0.8267830,-0.1163900,-0.2346820,1.374279331820000,0,-0.428532127143000,4.179551122190000,-0.0075340,1.4728000,0.0178996,-0.1083740,-0.4899950
0,7,0,0.0608000,0.0937000,0.0987000,0.3432000,0.3060000,0.1446790,0.3839920,0.0987000,-0.5910430,-0.0573013,-0.3898320,0.523056560780000,1,-0.084595453908600,0.997498123593000,-0.1171070,0.4558890,0.0622627,-0.0382604,0.1698690
0,7,0,0.0486000,0.0809000,0.0740000,0.3672000,0.2790000,0.2022700,0.3992580,0.0809000,-0.6630280,-0.1364900,-0.4970110,0.775892420087000,0,-0.246316540455000,1.039177549320000,-0.1585530,0.3995680,0.0373224,-0.1187120,0.1179930
0,9,0,0.0581000,0.0892000,0.0860000,0.4016000,0.2709000,0.1838160,0.3486550,0.0892000,-0.5925590,-0.1943490,-0.4958720,0.929326921802000,0,-0.319254605516000,1.071924465430000,-0.1819180,0.4392240,0.0419293,-0.1579570,0.1000410
0,7,0,0.0520000,0.0817000,0.0744000,0.3044000,0.3142000,0.2076320,0.3635250,0.0817000,-0.6329950,0.0158422,-0.4009220,0.333273428418000,0,0.000026240137315,0.945693356908000,-0.0999753,0.3625730,0.0501540,0.0032270,0.1659650
0,9,0,0.0794000,0.1044000,0.1466000,0.2162000,0.3287000,0.0620040,0.4583900,0.1466000,-0.5153640,0.2064600,-0.0100969,-13.810028582299999,1,0.568540369508000,1.031170630340000,0.0020896,0.4793980,0.2073560,0.1943710,0.4212450
